x,y
-102.240024,47.975128
-102.222934,47.625391
-101.104753,47.570153
-102.440223,47.531090
-102.859236,48.034943
-103.812924,48.078279
-102.993210,48.187533
-102.991989,48.187533
0,0
-114.324254,36.563516
-114.244907,36.188449
-113.996185,36.259861
-113.631189,35.823758
-113.993744,36.194553
-114.810101,36.048371
-114.327611,36.570535
-114.324254,36.563516
0,0
-108.131533,47.603418
-106.214694,47.827726
-106.301976,47.501488
-106.479286,47.781949
-107.942321,47.352255
-108.160525,47.601892
-108.131533,47.603418
0,0
-100.685435,46.682383
-100.395514,44.434119
-101.218585,44.708476
-100.637217,45.017929
-100.694591,46.687572
-100.685435,46.682383
0,0
-110.375830,37.881285
-110.640726,37.193103
-111.474174,36.931563
-110.375525,37.882811
-110.375830,37.881285
0,0
-112.766003,41.660029
-111.995727,40.932784
-112.239261,41.074693
-112.346685,40.687419
-112.766003,41.660029
0,0
-116.531014,48.040131
-116.430915,48.312352
-116.530709,48.034028
-116.531014,48.040131
0,0
-115.964294,33.524224
-115.706111,33.107652
-115.970397,33.525139
-115.964294,33.524224
0,0
-120.000000,39.020829
-119.924315,39.226215
-119.923095,39.220111
-120.000000,39.017777
0,0
-114.157321,47.728237
-114.160678,47.725795
-114.146334,48.090181
-114.157321,47.728237
0,0
-101.542992,35.706874
-101.537194,35.711452
-101.821622,35.483177
-101.542992,35.706874
0,0
-111.214771,33.769284
-111.217517,33.771420
-110.955978,33.650874
-111.214771,33.769284
0,0
-114.638285,35.574121
-114.638285,35.580835
-114.583047,35.342489
-114.638285,35.574121
0,0
-114.354772,34.509651
-114.356298,34.516060
-114.064851,34.301823
-114.354772,34.509651
0,0
-119.497673,40.177768
-119.434501,39.867094
-119.500420,40.183261
-119.497673,40.177768
0,0
-110.272679,44.537575
-110.299840,44.298924
-110.276036,44.544289
-110.272679,44.537575
0,0
-112.671092,43.052262
-112.865187,42.807813
-112.672007,43.058671
-112.671092,43.052262
0,0
-118.096895,49.765621
-118.093843,49.768978
-117.890898,49.320974
-118.096895,49.765621
0,0
-115.775692,46.895399
-116.312200,46.523995
-115.786984,46.893874
-115.775692,46.895399
0,0
-118.722515,38.833448
-118.670939,38.599680
-118.729839,38.839857
-118.722515,38.833448
0,0
-109.509728,41.291981
-109.609522,40.923629
-109.513695,41.303578
-109.509728,41.291981
0,0
-111.659724,46.638437
-111.504997,46.353704
-111.667659,46.646677
-111.659724,46.638437
0,0
-106.859541,42.153506
-106.920882,41.931334
-106.868696,42.162051
-106.859541,42.153506
0,0
-118.088655,48.668193
-118.086519,48.671244
-118.163119,48.225681
-118.088655,48.668193
0,0
-116.775158,47.679103
-116.750134,47.417258
-116.779126,47.681239
-116.775158,47.679103
0,0
-119.440299,50.000000
-119.622797,49.491569
-119.441825,50.000000
0,0
-100.000000,46.743725
-100.278019,46.690318
-100.000000,46.744945
0,0
-116.870069,50.000000
-116.610971,49.166552
-116.870985,50.000000
0,0
-117.452354,50.000000
-117.471275,49.734798
-117.455100,50.000000
0,0
-89.643091,30.000000
-90.407568,30.212406
-88.136721,30.310674
-88.001221,30.775158
-87.776303,30.374762
-88.030213,30.221561
-87.027695,30.606699
-87.186389,30.342412
-86.199435,30.493782
-86.515908,30.390021
-85.582666,30.311284
-85.474022,30.000000
0,0
-81.170672,30.000000
-81.602197,31.210040
-80.669261,32.215610
-80.826734,32.497292
-80.617685,32.255589
-80.000000,32.762799
0,0
-87.002365,30.355840
-87.304189,30.328374
-86.518044,30.389715
-87.002365,30.355840
0,0
-84.544747,30.000000
-84.208438,30.139467
-83.866026,30.000000
0,0
-80.000000,44.558633
-80.089723,44.467994
-80.934157,44.593423
-81.695277,45.264820
-81.265888,44.623331
-81.745632,43.345846
-82.415198,43.015335
-82.792706,44.020600
-83.946288,43.730068
-83.333181,44.335546
-83.389029,45.280995
-84.990311,45.773251
-85.528344,44.771649
-85.556115,45.217517
-86.265049,44.700542
-86.234226,43.004959
-86.229038,42.999771
-86.620279,41.912108
-87.397879,41.637140
-87.909667,43.233845
-87.327077,44.782025
-87.989319,44.717021
-86.978866,45.920043
-86.623636,45.605097
-85.528954,46.101320
-83.903563,45.969787
-84.296330,46.423896
-85.024491,46.491646
-84.956435,46.785229
-87.349660,46.511788
-87.816587,46.904250
-88.483711,46.765087
-88.648814,47.234455
-90.447852,46.568246
-90.950179,46.601816
-90.861982,46.966812
-92.109865,46.768750
-89.138628,48.484474
-88.746471,48.366064
-88.480354,48.854353
-88.559701,48.430152
-88.204471,48.606546
-88.256962,48.997482
-86.434730,48.777142
-85.860380,47.985199
-84.848707,47.952850
-84.517281,46.482185
-80.806897,45.950866
-80.000000,45.181506
0,0
-80.000000,42.214542
-81.724575,41.497063
-83.461662,41.721981
-82.718547,42.692760
-82.402075,42.387579
-82.994430,42.270085
-82.917525,41.985351
-81.655909,42.478218
-81.654688,42.477913
-80.100710,42.542916
-80.449531,42.623178
-80.000000,42.745861
0,0
-94.549783,49.965209
-94.030976,49.246815
-94.807660,49.335012
-94.009918,49.173877
-95.266957,48.886702
-94.612955,49.621576
-95.178759,49.613336
-94.551919,49.968261
-94.549783,49.965209
0,0
-82.382849,33.934081
-82.184787,33.664302
-82.581521,33.642329
-82.383459,33.934386
0,0
-88.048829,50.000000
-88.004578,49.960937
-88.428473,49.361257
-89.107805,49.756161
-88.778820,50.000000
0,0
-82.840620,34.598459
-82.830243,34.347295
-83.172351,34.581979
-82.843977,34.602121
-82.840620,34.598459
0,0
-93.302815,48.939498
-92.450446,48.322118
-93.375448,48.611429
-93.304952,48.941024
-93.302815,48.939498
0,0
-96.524605,34.084230
-96.539559,33.822385
-96.990311,33.903868
-96.526131,34.087587
-96.524605,34.084230
0,0
-87.519341,34.847486
-86.898299,34.567941
-87.519341,34.847486
0,0
-91.704585,48.191806
-92.346380,48.342870
-91.703975,48.199130
-91.704585,48.191806
0,0
-91.741512,49.956054
-92.227359,49.886778
-91.743343,49.960937
-91.741512,49.956054
0,0
-83.869993,34.443732
-84.071717,34.161135
-83.871519,34.444343
-83.869993,34.443732
0,0
-92.957656,49.584039
-93.332113,49.693904
-92.950027,49.587396
-92.957656,49.584039
0,0
-93.324483,30.000000
-93.307393,30.072633
-93.303426,30.069276
-93.320821,30.000000
0,0
-92.477913,49.656977
-92.899977,49.754940
-92.480354,49.658503
-92.477913,49.656977
0,0
-80.486763,33.566949
-80.150454,33.401846
-80.483406,33.563592
-80.486763,33.566949
0,0
-91.290150,48.917525
-91.642023,48.867170
-91.291371,48.918746
-91.290150,48.917525
0,0
-80.044862,47.152361
-80.126955,46.805371
-80.047913,47.157855
-80.044862,47.152361
0,0
-91.755856,49.104906
-92.066224,48.970932
-91.757076,49.110704
-91.755856,49.104906
0,0
-90.792096,49.958190
-90.789349,49.955444
-91.174487,49.844358
-90.792096,49.958190
0,0
-89.888762,44.216526
-89.887541,44.218662
-89.947662,43.852140
-89.888762,44.216526
0,0
-94.724346,48.207980
-95.279164,47.897307
-94.741741,48.207065
-94.724346,48.207980
0,0
-80.000000,48.884871
-80.059815,48.919051
-80.061646,48.922408
-80.000000,48.887007
0,0
-93.993744,31.978485
-93.580224,31.171588
-93.993744,31.978485
0,0
-88.426337,44.200961
-88.448615,43.799649
-88.435187,44.200961
-88.426337,44.200961
0,0
-93.550622,46.349737
-93.653162,46.116579
-93.555505,46.355840
-93.550622,46.349737
0,0
-88.209049,36.968185
-87.984131,35.929046
-88.211490,36.971237
-88.209049,36.968185
0,0
-94.278477,47.295491
-94.589151,47.047684
-94.279393,47.297017
-94.278477,47.295491
0,0
-81.569848,30.000000
-81.525597,30.375982
-81.524987,30.371710
-81.569238,30.000000
0,0
-98.548257,43.056535
-99.319753,43.467918
-99.343862,43.957122
-98.548257,43.056535
0,0
-90.278477,48.930648
-90.695048,48.826276
-90.279698,48.934310
-90.278477,48.930648
0,0
-88.068055,37.050278
-87.896849,36.595865
-88.071412,37.051499
-88.068055,37.050278
0,0
-92.548104,44.598306
-92.552071,44.602274
-92.126955,44.418860
-92.548104,44.598306
0,0
-91.154040,43.362020
-91.160449,43.078508
-91.162890,43.362020
-91.154040,43.362020
0,0
-100.000000,46.744945
-99.955138,46.753491
-99.955444,46.752270
-100.000000,46.743725
0,0
-96.603342,45.821775
-96.860914,45.595636
-96.605783,45.823911
-96.603342,45.821775
0,0
-82.277562,47.384298
-82.273899,47.389487
-82.193942,47.112383
-82.277562,47.384298
0,0
-83.441520,48.484779
-83.940185,48.294957
-83.437858,48.490272
-83.441520,48.484779
0,0
-81.533227,47.260395
-81.532921,47.264973
-81.542687,46.859693
-81.533227,47.260395
0,0
-80.000000,46.247501
-80.471504,46.279850
-80.000000,46.336004
0,0
-81.657130,45.884031
-83.232776,45.899596
-81.863432,45.520562
-81.657130,45.877928
-81.657130,45.884031
0,0
-87.767147,48.838483
-88.070802,48.709392
-87.767758,48.831769
-87.767147,48.838483
0,0
-88.471199,48.161898
-89.216144,47.853361
-88.476081,48.158236
-88.471199,48.161898
0,0
-80.000000,32.762799
-78.777447,33.766537
-76.330816,34.885328
-76.975967,35.000381
-76.466316,35.262531
-76.995499,35.483787
-76.154116,35.326314
-75.727779,35.625391
-75.849241,35.974823
-76.034180,35.648890
-76.058289,35.992828
-76.737011,35.933318
-76.209964,36.300450
-75.796445,36.071565
-75.956054,36.720684
-75.538567,35.776761
-75.996643,36.923018
-76.986038,37.242237
-76.410773,37.090867
-76.809339,37.531853
-76.503853,37.245594
-76.298772,37.561151
-76.929580,37.983825
-76.363165,37.608148
-76.237736,37.890745
-77.337606,38.345159
-77.235981,38.662242
-76.323796,38.037537
-76.631113,39.260700
-75.876097,39.539330
-76.379339,38.852369
-75.641108,37.975891
-75.948425,37.119554
-75.053025,38.409857
-75.537041,39.731594
-74.862593,38.942092
-74.097200,39.766690
-74.290990,40.508888
-73.589075,41.042954
-71.482414,41.359121
-71.405203,41.819333
-71.194629,41.452811
-69.954681,41.646601
-70.056611,42.041505
-70.334325,41.708553
-71.059129,42.370794
-70.259861,43.716335
-69.780423,43.742580
-69.790188,44.089876
-69.210956,43.932708
-68.825818,44.666361
-68.824903,44.309911
-68.244450,44.586404
-68.058900,44.331579
-66.948653,44.816510
-67.187304,45.226368
-66.458228,45.058824
-64.338140,45.880674
-64.943618,45.330129
-63.377127,45.360952
-64.103456,45.002365
-64.495613,45.336843
-66.111543,44.498817
-66.170443,43.800259
-65.469139,43.450523
-64.305791,44.566262
-63.648432,44.431373
-63.662470,44.726177
-61.311360,45.190661
-60.960403,45.322499
-61.909209,45.882811
-63.281300,45.707942
-64.709239,46.314641
-64.796826,47.074540
-65.418784,47.070268
-64.805676,47.805142
-65.669642,47.601282
-65.830777,47.910124
-66.795453,47.987030
-65.243305,48.011139
-64.316777,48.417945
-64.603342,49.111315
-66.171664,49.207141
-68.184024,48.635538
-71.193408,46.813001
-69.906157,47.769131
-69.989166,48.257420
-67.376822,49.317922
-66.716106,50.000000
0,0
-60.000000,46.117189
-60.291447,46.342412
-60.789197,45.726253
-61.163653,45.710689
-60.415045,46.293278
-60.413214,47.039139
-61.554589,46.039979
-61.292439,45.548028
-60.000000,45.946593
0,0
-62.892500,45.996948
-61.972686,46.453498
-63.958495,46.469978
-64.000000,47.058366
-64.387579,46.615244
-62.895552,46.000000
-62.892500,45.996948
0,0
-61.999847,49.076219
-61.833219,49.314565
-62.699016,49.660334
-64.521248,49.881590
-62.001678,49.075303
-61.999847,49.076219
0,0
-74.000763,40.697490
-72.633249,40.799420
-72.230716,41.161059
-74.000153,40.698100
0,0
-73.572900,40.581521
-73.248798,40.643473
-73.572900,40.583352
-73.572900,40.581521
0,0
-72.756847,40.769818
-73.306783,40.621805
-72.756237,40.769818
0,0
-61.999847,47.266804
-61.394369,47.628138
-61.997711,47.269245
-61.999847,47.266804
0,0
-75.530632,35.779202
-75.742733,35.189288
-75.526055,35.779202
-75.530632,35.779202
0,0
-75.288319,37.999695
-75.094224,38.326238
-75.289540,38.000000
-75.288319,37.999695
0,0
-76.555428,34.615854
-76.284123,34.881971
-76.555428,34.619211
-76.555428,34.615854
0,0
-75.812314,44.502480
-76.363470,44.121309
-76.191043,43.578088
-76.944533,43.254292
-79.768978,43.289082
-79.092393,43.826505
-77.134356,43.855497
-76.846571,44.118257
-77.567102,44.113680
-75.813535,44.501869
-75.812314,44.502480
0,0
-71.299306,46.742199
-75.779049,44.487831
-74.015412,45.444572
-76.360113,45.456168
-77.689784,46.186160
-76.353094,45.471122
-74.041657,45.477531
-71.302663,46.756237
-71.299306,46.742199
0,0
-74.561379,48.805829
-74.061494,48.338293
-74.926375,48.580301
-75.137865,48.256199
-74.970016,48.583352
-75.373159,48.414588
-74.561379,48.805829
0,0
-70.320897,49.888609
-69.737087,49.331350
-70.255894,49.647822
-70.991379,49.340200
-70.320592,49.895018
-70.320897,49.888609
0,0
-76.499580,47.697719
-76.394293,47.029984
-76.802625,47.358968
-76.501106,47.699855
-76.499580,47.697719
0,0
-72.059510,48.761883
-71.789120,48.465858
-72.357061,48.641642
-72.060426,48.764935
-72.059510,48.761883
0,0
-80.000000,46.336004
-79.687190,46.373236
-79.681086,46.369879
-79.363088,46.203555
-80.000000,46.247501
0,0
-77.266499,47.620508
-76.936294,47.451438
-77.296407,47.316243
-77.268940,47.627527
-77.266499,47.620508
0,0
-70.776532,44.988022
-70.918441,44.764019
-70.775921,44.989242
-70.776532,44.988022
0,0
-80.000000,42.745861
-78.887922,43.049516
-79.144579,42.570382
-80.000000,42.214542
0,0
-73.083696,45.064622
-73.367514,43.745937
-73.085222,45.070420
-73.083696,45.064622
0,0
-77.266499,50.000000
-77.226215,49.916686
-77.904021,49.711604
-77.685512,50.000000
0,0
-79.063401,47.174334
-78.930037,46.759594
-79.070115,47.178302
-79.063401,47.174334
0,0
-76.542916,49.963378
-76.947280,49.665522
-76.537118,49.968566
-76.542916,49.963378
0,0
-69.621424,45.845884
-69.618067,45.849851
-69.596399,45.476921
-69.621424,45.845884
0,0
-79.454032,47.563745
-79.161669,46.815747
-79.463493,47.568322
-79.454032,47.563745
0,0
-75.714961,47.003128
-76.028077,46.734569
-75.708858,47.009842
-75.714961,47.003128
0,0
-74.110018,49.967651
-74.448463,49.716182
-74.108186,49.973754
-74.110018,49.967651
0,0
-73.448081,43.813382
-73.441367,43.821012
-73.715419,43.439841
-73.448081,43.813382
0,0
-78.037995,44.266575
-78.319677,44.106050
-78.030976,44.272984
-78.037995,44.266575
0,0
-69.351644,46.309758
-69.354391,46.314031
-69.133745,46.132448
-69.351644,46.309758
0,0
-77.065690,42.634165
-77.214313,42.413214
-77.065690,42.637827
-77.065690,42.634165
0,0
-78.655985,36.775616
-78.345922,36.427405
-78.657511,36.775921
-78.655985,36.775616
0,0
-78.330663,44.489967
-78.768292,44.430457
-78.327306,44.496376
-78.330663,44.489967
0,0
-68.319829,49.723507
-68.314031,49.729610
-68.341802,49.330434
-68.319829,49.723507
0,0
-74.186007,47.466697
-74.177462,47.469139
-74.315709,47.189593
-74.186007,47.466697
0,0
-77.369039,47.806363
-77.636072,47.420920
-77.367208,47.813077
-77.369039,47.806363
0,0
-71.362478,43.724575
-71.242237,43.484092
-71.369192,43.727626
-71.362478,43.724575
0,0
-67.780270,45.763485
-67.791257,45.768978
-67.427787,45.595636
-67.780270,45.763485
0,0
-65.907073,46.075685
-65.900053,46.080262
-66.185702,45.864805
-65.907073,46.075685
0,0
-78.037995,36.601663
-78.037385,36.603189
-77.658350,36.483558
-78.037995,36.601663
0,0
-76.943313,48.733806
-77.186236,48.431678
-76.944228,48.737469
-76.943313,48.733806
0,0
-69.470665,46.162356
-69.282368,45.830930
-69.474937,46.169375
-69.470665,46.162356
0,0
-76.087892,44.878462
-76.082399,44.881819
-76.362554,44.598611
-76.087892,44.878462
0,0
-76.729686,42.916762
-76.731518,42.927749
-76.509041,42.471809
-76.729686,42.916762
0,0
-76.951553,42.855421
-76.875563,42.390631
-76.954604,42.859998
-76.951553,42.855421
0,0
-72.289616,42.509651
-72.351873,42.285649
-72.292363,42.519722
-72.289616,42.509651
0,0
-72.177920,45.253529
-72.212711,44.913558
-72.181277,45.250172
-72.177920,45.253529
0,0
-75.651789,46.239872
-75.650874,46.241093
-75.729610,45.917296
-75.651789,46.239872
0,0
-68.967727,50.000000
-68.885023,49.704585
-69.249104,50.000000
0,0
-71.255665,50.000000
-71.256886,49.911498
-71.257496,50.000000
0,0
-80.000000,48.887007
-79.232776,48.445716
-80.000000,48.884871
0,0
-80.000000,45.181506
-79.682918,44.879072
-80.000000,44.558633
0,0
-57.576867,50.000000
-57.705348,49.455863
-58.237278,49.393301
-57.893034,48.955673
-58.407568,49.130236
-59.270314,48.466468
-58.274510,48.513161
-59.412222,47.896391
-59.167468,47.564660
-58.317235,47.788968
-56.856641,47.527428
-55.790341,47.964446
-56.131228,47.464256
-54.703899,47.671778
-55.991150,46.953384
-55.201648,46.998245
-54.085298,47.878996
-53.793851,47.438926
-54.200351,46.821241
-53.553063,47.218585
-53.625086,46.641184
-53.161517,46.625620
-52.621653,47.524376
-52.793774,47.810025
-53.282673,47.547265
-52.920729,48.172885
-53.559777,47.519188
-53.942779,47.855802
-53.612268,48.054170
-53.963531,48.233005
-53.002823,48.546731
-54.198825,48.384985
-53.504234,49.283742
-54.498512,49.256275
-54.479286,49.570306
-55.395743,49.042039
-55.159533,49.544976
-56.140993,49.431144
-55.474784,49.967346
-56.209049,49.925536
-56.193179,50.000000
0,0
-54.170138,47.586023
-54.171054,47.586938
-54.366979,47.400778
-54.170138,47.586023
0,0
-60.000000,45.946593
-59.846189,45.994202
-59.846189,45.998474
-60.000000,46.117189
0,0
-54.914473,49.580682
-54.540322,49.669184
-54.914778,49.583429
-54.914473,49.580682
0,0
-56.341192,50.000000
-56.871290,49.542535
-56.534981,50.000000
0,0
-56.951247,49.333791
-58.086213,48.666667
-56.956741,49.337758
-56.951247,49.333791
0,0
-56.531319,48.809796
-57.186542,48.550393
-56.525521,48.813153
-56.531319,48.809796
0,0
-55.019150,48.850996
-54.352026,48.856794
-55.022202,48.845197
-55.019150,48.850996
0,0
-56.474250,48.298009
-56.466621,48.300755
-56.774243,48.167086
-56.474250,48.298009
0,0
-25.856107,37.859312
-25.138628,37.771725
-25.856107,37.859922
0,0
-28.545357,38.493477
-28.030518,38.412604
-28.545357,38.495003
-28.545357,38.493477
0,0
-27.381399,38.730907
-27.042039,38.696727
-27.381399,38.749218
-27.381399,38.730907
0,0
-28.002441,38.661936
-28.320439,38.755932
-28.000000,38.659495
-28.002441,38.661936
0,0
0.000000,49.327993
-1.940032,49.727779
-1.357443,48.633707
-2.686809,48.496071
-3.076524,48.883650
-4.780041,48.506752
-4.157473,48.250095
-4.633249,48.283360
-4.376593,47.796292
-2.389868,47.506371
-1.812467,46.492866
-1.101396,46.316777
-1.238117,45.692378
-1.095903,45.559625
-1.604944,43.430381
-7.049363,43.481346
-7.688411,43.792020
-9.302205,43.054093
-8.599680,42.344854
-8.792859,40.118257
-9.500267,38.783398
-8.945754,38.997024
-9.225299,38.411688
-8.630503,38.408331
-8.856641,38.384833
-8.995499,37.022507
-6.866560,37.292897
-5.608301,36.000458
-4.415045,36.718853
-2.125887,36.730449
-1.451743,37.492180
-0.717479,37.606928
-0.504463,38.334173
0.000000,38.609445
0,0
0.000000,35.842985
-0.937514,35.727932
-1.957427,35.075456
-2.829938,35.108721
-2.979171,35.441978
-4.688487,35.206378
-5.470970,35.917144
-5.934539,35.790799
-6.812543,34.025330
-9.287251,32.545815
-9.846342,31.397421
-9.662928,30.071717
-9.715114,30.000000
0,0
-1.389487,45.999084
-1.231708,45.802853
-1.388876,46.000000
-1.389487,45.999084
0,0
-1.564660,46.243229
-1.255512,46.163272
-1.564660,46.244144
0,0
0.000000,38.932021
-0.242008,39.130694
-0.180362,39.740139
0.000000,39.940948
0,0
-2.579690,40.694743
-2.576944,40.695659
-2.730449,40.499428
-2.579690,40.694743
0,0
-6.814069,43.387350
-6.876936,43.110246
-6.819867,43.390097
-6.814069,43.387350
0,0
-5.968719,39.849699
-5.973602,39.851530
-5.206378,39.812772
-5.968719,39.849699
0,0
-4.942702,39.419394
-5.185626,39.159686
-4.948196,39.421225
-4.942702,39.419394
0,0
-5.793240,41.808042
-5.790799,41.811093
-5.964752,41.551995
-5.793240,41.808042
0,0
-6.172274,41.588922
-5.781338,41.504387
-6.179599,41.586481
-6.172274,41.588922
0,0
0.000000,41.369802
-0.327459,41.302968
0.000000,41.371023
0,0
15.172656,13.041123
14.003204,12.488441
13.224994,13.863584
13.632715,13.991760
13.859159,13.332876
14.217746,13.497673
14.235142,13.162890
15.171435,13.043870
15.172656,13.041123
0,0
4.516365,10.000000
4.331121,10.384833
4.711070,10.885328
4.140993,11.367514
4.141604,11.369039
4.754711,10.902724
4.617380,10.000000
0,0
0.000000,16.200961
0.002747,16.197299
0.302129,15.808194
0.000305,16.190890
0,0
0.889906,14.756542
1.088579,14.494087
0.889296,14.751965
0.889906,14.756542
0,0
3.559014,11.756924
3.853513,11.560693
3.555352,11.753567
3.559014,11.756924
0,0
0.753185,15.350423
0.641184,15.048295
0.747387,15.348287
0.753185,15.350423
0,0
40.000000,15.299153
39.874876,15.507897
39.711910,15.094987
38.557107,18.060121
37.412070,18.874952
37.111162,21.214160
37.318685,21.064927
36.895399,22.063478
35.667964,22.946670
35.476310,23.934234
35.793698,23.909209
35.138781,24.513466
33.586328,27.847562
32.625315,28.976730
32.478218,29.940490
32.558785,29.934997
32.545052,30.000000
0,0
32.551766,30.000000
32.566720,29.927062
34.242771,27.724575
35.002060,29.526665
34.575418,28.088350
35.221180,28.046845
37.239643,25.188220
37.427939,24.370947
38.455482,23.781643
39.142138,22.404974
39.197986,21.085069
40.000000,20.404211
0,0
36.677195,25.541619
36.972000,25.415885
36.677195,25.545892
36.677195,25.541619
0,0
40.000000,15.855802
39.953307,15.887846
39.995727,15.599451
40.000000,15.599451
0,0
32.878004,23.985809
33.064775,22.912184
32.038453,22.678721
31.026474,21.506828
31.656672,22.650034
32.542916,22.810864
32.877089,23.984588
32.878004,23.985809
0,0
37.325093,11.632105
37.012589,12.166171
37.482261,12.305028
37.326925,11.632105
37.325093,11.632105
0,0
34.653544,11.379110
34.366674,11.801480
34.659648,11.376974
34.653544,11.379110
0,0
40.000000,20.404211
40.795300,19.729152
42.703899,16.739300
42.598611,15.230793
43.463188,12.674601
45.040055,12.751202
45.658350,13.346914
48.698253,14.042115
49.342489,14.637827
52.195926,15.607996
52.483406,16.439612
55.020066,17.001144
55.428397,17.817807
56.351568,17.918822
56.798352,18.746166
57.841154,18.999161
57.845426,20.238193
58.194858,20.609598
58.519570,20.410010
59.808042,22.220035
58.753338,23.521935
57.181659,23.932097
56.623484,24.481727
56.266423,25.630732
56.505684,26.359503
54.093233,24.120394
52.594186,24.195468
52.110780,23.906462
51.298390,24.293736
51.577630,25.914244
50.991379,25.983215
50.770733,24.713664
50.002899,25.987488
50.164645,26.636606
48.847181,27.601587
48.100404,29.352407
47.702754,29.374075
48.187991,29.546502
47.987793,30.000000
0,0
50.876936,10.000000
50.901961,10.314946
51.415274,10.443427
51.022202,10.420844
51.291371,11.833219
50.797589,11.986114
49.426719,11.337911
47.412528,11.179522
46.440833,10.683604
45.805753,10.867933
44.575875,10.375372
43.156481,11.612879
42.527504,11.522850
43.376211,11.988251
43.327077,12.475929
41.189899,14.623789
40.209964,14.948806
40.000000,15.299153
0,0
50.198520,30.000000
51.401541,27.922026
52.435798,27.644617
53.729152,26.700389
54.795758,26.495308
56.679942,27.199664
57.315023,25.782712
60.000000,25.313954
0,0
53.998322,12.325475
54.542153,12.555886
53.306172,12.540017
53.997406,12.324559
53.998322,12.325475
0,0
55.996643,26.732128
56.278325,26.963149
55.270314,26.567330
55.992370,26.732128
55.996643,26.732128
0,0
53.621118,24.163424
53.972076,24.178378
53.621118,24.165866
53.621118,24.163424
0,0
52.065309,12.233310
52.397040,12.200046
52.065309,12.234226
0,0
58.621195,20.263218
58.913252,20.691081
58.621195,20.269932
58.621195,20.263218
0,0
40.000000,15.599451
40.424506,15.562524
40.000000,15.855802
0,0
50.618753,25.995117
50.462501,26.229496
50.618753,25.992370
50.618753,25.995117
0,0
41.993439,16.690471
41.752041,16.899214
41.992523,16.689555
41.993439,16.690471
0,0
60.000000,25.313954
61.756619,25.006943
66.456703,25.617914
66.657511,24.832074
67.294423,24.775006
67.480888,23.912871
68.346685,23.966278
68.265812,23.556420
68.801709,23.884489
68.425422,23.509117
69.197528,22.835279
70.447852,22.969863
70.174105,22.542000
68.935378,22.306706
70.822614,20.690471
72.111391,21.199207
72.326543,22.308843
72.910658,22.266117
72.507820,21.975891
72.539864,21.660334
72.927749,21.675898
72.597848,21.298390
72.930495,20.760052
72.655528,19.833219
73.456931,16.053254
75.869688,11.123980
76.211795,10.000000
0,0
79.161669,10.000000
79.294118,10.260319
79.880369,10.308232
79.758602,11.671473
80.000000,12.333410
0,0
69.616541,28.266575
68.299077,27.568627
67.917296,26.954299
68.440986,25.650263
67.781491,24.115511
68.027771,23.948882
67.659113,23.927825
68.423896,25.653620
67.904784,26.964981
68.296025,27.574731
69.587243,28.265049
69.616541,28.266575
0,0
75.440909,24.390173
75.636530,24.642557
75.441215,24.388952
75.440909,24.390173
0,0
77.683375,11.960784
77.910430,11.904021
77.686427,11.956817
77.683375,11.960784
0,0
74.858320,14.173953
74.998703,13.931945
74.858320,14.173953
0,0
75.588617,13.721981
75.529412,13.494926
75.586786,13.723201
75.588617,13.721981
0,0
68.140688,25.042344
68.002441,24.846418
68.141299,25.045701
68.140688,25.042344
0,0
76.242924,15.299153
75.879454,15.094377
76.242924,15.301289
76.242924,15.299153
0,0
80.000000,12.333410
80.346075,13.283436
80.047913,15.074235
80.263676,15.671778
80.940871,15.711147
81.267414,16.292821
82.303197,16.558633
82.306249,17.038376
84.129091,18.309453
85.038224,19.392233
86.371557,19.951934
87.069505,20.720684
86.912032,21.338369
87.804074,21.696345
88.019532,22.222782
88.246586,21.561151
88.639048,22.076295
89.026627,21.598688
89.042496,22.075380
89.219196,21.747921
89.522545,22.085451
89.778286,21.825132
89.902495,22.390326
90.194247,21.802853
90.533303,22.605478
90.623636,22.000000
90.831159,22.154116
90.686503,22.762951
91.447318,22.763561
92.761120,20.198215
93.080034,20.585489
92.995804,20.137789
93.755398,19.915007
94.022736,19.371786
93.469444,19.366598
93.936675,18.843824
94.086213,19.364157
94.598001,17.553216
94.242466,15.952850
94.622721,16.256199
94.394141,15.829557
94.636759,16.094148
94.955673,15.741360
95.127794,16.120089
95.455863,15.734646
95.717403,16.247044
96.323796,16.420691
96.117494,16.800336
96.450752,16.489662
96.892958,16.819257
96.874037,17.509270
97.353780,16.504921
97.741970,16.562600
97.788052,14.870680
98.126192,13.552605
98.224155,13.972839
98.720378,12.810101
98.542153,11.882353
98.885481,11.699855
98.455482,10.686656
98.548867,10.000000
0,0
92.693675,12.604105
92.889296,12.314488
92.928969,12.910201
92.693675,12.607462
92.693675,12.604105
0,0
92.772412,11.998016
92.703441,12.239414
92.717479,11.472801
92.769970,11.998016
92.772412,11.998016
0,0
92.746166,12.090791
92.878309,12.300450
92.746166,12.094148
92.746166,12.090791
0,0
92.383001,10.781567
92.537423,10.511177
92.383001,10.784009
92.383001,10.781567
0,0
93.480430,18.869154
93.725490,18.677501
93.480430,18.870985
93.480430,18.869154
0,0
98.368811,11.775845
98.530861,11.515526
98.369726,11.776761
98.368811,11.775845
0,0
97.445335,16.477455
97.555810,16.225376
97.445335,16.480812
97.445335,16.477455
0,0
91.018540,22.098268
91.103380,22.464485
91.018845,22.103151
91.018540,22.098268
0,0
98.159457,11.445029
98.293431,11.804532
98.159457,11.451743
98.159457,11.445029
0,0
